horizon,rep,fold,n_train,n_valid,n_test,comparison,metric,delta,ci_lo,ci_hi,p_bootstrap,n_boot_used,excludes_zero,threshold_base,threshold_other
10,7,2,1568,523,523,locked pipeline,f1_macro,0.013329900646064763,-0.007229260808959528,0.031241880355948486,0.176,500,False,0.36999999999999994,0.36999999999999994
10,7,2,1568,523,523,locked pipeline,roc_auc,0.0003925262992620082,-0.006685398523226451,0.0070432512793098465,0.912,500,False,0.36999999999999994,0.36999999999999994
10,7,2,1568,523,523,locked pipeline,auprc,0.0018874553899228541,-0.009136728859767898,0.011214632380806257,0.684,500,False,0.36999999999999994,0.36999999999999994
10,7,2,1568,523,523,locked pipeline,brier,0.00014093223220984497,-0.0030635649839209356,0.0034691398080912736,0.92,500,False,0.36999999999999994,0.36999999999999994
10,7,2,1568,523,523,independently optimized,f1_macro,0.015053507026374424,-0.008147894862242162,0.03748584839866047,0.204,500,False,0.36999999999999994,0.49999999999999994
10,7,2,1568,523,523,independently optimized,roc_auc,0.00042392840320304437,-0.007344285101230946,0.00714694678172922,0.996,500,False,0.36999999999999994,0.49999999999999994
10,7,2,1568,523,523,independently optimized,auprc,0.002673052590045799,-0.010369108648727095,0.013118745236017143,0.692,500,False,0.36999999999999994,0.49999999999999994
10,7,2,1568,523,523,independently optimized,brier,3.840120836318128e-05,-0.003444741124202207,0.003644867331513555,0.96,500,False,0.36999999999999994,0.49999999999999994
10,7,3,1568,523,523,locked pipeline,f1_macro,-0.006321024556946497,-0.019528961630445946,0.0048112525798822,0.296,500,False,0.38999999999999996,0.38999999999999996
10,7,3,1568,523,523,locked pipeline,roc_auc,0.0031088082901554737,-0.005012319404577495,0.010167946663760011,0.5,500,False,0.38999999999999996,0.38999999999999996
10,7,3,1568,523,523,locked pipeline,auprc,0.0051676163991235535,-0.004852749542711487,0.015108005095266051,0.328,500,False,0.38999999999999996,0.38999999999999996
10,7,3,1568,523,523,locked pipeline,brier,-0.0005577451915303178,-0.003963236812057199,0.0031541176499456573,0.832,500,False,0.38999999999999996,0.38999999999999996
10,7,3,1568,523,523,independently optimized,f1_macro,-0.0013864296186422154,-0.013431512863973608,0.01043897642502725,0.812,500,False,0.38999999999999996,0.3999999999999999
10,7,3,1568,523,523,independently optimized,roc_auc,0.00549536818966867,-0.001672272869587221,0.011947272642598664,0.132,500,False,0.38999999999999996,0.3999999999999999
10,7,3,1568,523,523,independently optimized,auprc,0.00853273364324525,-0.00045892654454542635,0.01801882139998224,0.06,500,False,0.38999999999999996,0.3999999999999999
10,7,3,1568,523,523,independently optimized,brier,-0.0022232313652981728,-0.005547478079338223,0.0008761909606419212,0.18,500,False,0.38999999999999996,0.3999999999999999
10,7,4,1569,523,522,locked pipeline,f1_macro,0.007318394391987226,-0.01003805008693511,0.023591536439776784,0.428,500,False,0.48999999999999994,0.48999999999999994
10,7,4,1569,523,522,locked pipeline,roc_auc,0.0030934343434343425,-0.0025825394979089003,0.008522981600405091,0.268,500,False,0.48999999999999994,0.48999999999999994
10,7,4,1569,523,522,locked pipeline,auprc,0.007009359130601522,-0.0010726431067585723,0.015430261737662977,0.096,500,False,0.48999999999999994,0.48999999999999994
10,7,4,1569,523,522,locked pipeline,brier,-0.0018731837491856862,-0.004672094120102884,0.0010319864423816833,0.216,500,False,0.48999999999999994,0.48999999999999994
10,7,4,1569,523,522,independently optimized,f1_macro,0.010879867168728907,-0.006096659933416734,0.03145751638621229,0.244,500,False,0.48999999999999994,0.42999999999999994
10,7,4,1569,523,522,independently optimized,roc_auc,0.002793560606060619,-0.0023846649432881393,0.008342405826208743,0.336,500,False,0.48999999999999994,0.42999999999999994
10,7,4,1569,523,522,independently optimized,auprc,0.005956491542945308,-0.0013125338837233268,0.014534602770177868,0.104,500,False,0.48999999999999994,0.42999999999999994
10,7,4,1569,523,522,independently optimized,brier,-0.0016406836883175457,-0.004418182578802537,0.0010096123076833944,0.256,500,False,0.48999999999999994,0.42999999999999994
10,8,0,1568,523,523,locked pipeline,f1_macro,-0.00854171931083969,-0.027328834350240354,0.011714120788430126,0.404,500,False,0.4699999999999999,0.4699999999999999
10,8,0,1568,523,523,locked pipeline,roc_auc,-0.004515986908358527,-0.011784877115721997,0.002747188441353567,0.212,500,False,0.4699999999999999,0.4699999999999999
10,8,0,1568,523,523,locked pipeline,auprc,-0.00701023876294149,-0.01842689033225004,0.005814203192465913,0.236,500,False,0.4699999999999999,0.4699999999999999
10,8,0,1568,523,523,locked pipeline,brier,0.003922638808022627,0.0001469136972437731,0.007769423338313339,0.048,500,True,0.4699999999999999,0.4699999999999999
10,8,0,1568,523,523,independently optimized,f1_macro,-0.013241524981541741,-0.03939848812811887,0.009289717136703719,0.304,500,False,0.4699999999999999,0.38999999999999996
10,8,0,1568,523,523,independently optimized,roc_auc,-0.0018567472306143529,-0.00928373007871022,0.005802235726507927,0.62,500,False,0.4699999999999999,0.38999999999999996
10,8,0,1568,523,523,independently optimized,auprc,-0.00388413266166876,-0.016412146621999416,0.009130703984754393,0.5,500,False,0.4699999999999999,0.38999999999999996
10,8,0,1568,523,523,independently optimized,brier,0.002133183993263593,-0.001604232469424221,0.006016994191431041,0.244,500,False,0.4699999999999999,0.38999999999999996
10,8,1,1568,523,523,locked pipeline,f1_macro,-0.015986436230011503,-0.03375714618899574,-0.0010848768364387336,0.048,500,True,0.42999999999999994,0.42999999999999994
10,8,1,1568,523,523,locked pipeline,roc_auc,-0.003099823766364529,-0.009488056468083452,0.0031586349747169343,0.308,500,False,0.42999999999999994,0.42999999999999994
10,8,1,1568,523,523,locked pipeline,auprc,-0.0007132811164165531,-0.01354626276208409,0.012649577713799827,0.888,500,False,0.42999999999999994,0.42999999999999994
10,8,1,1568,523,523,locked pipeline,brier,0.0014081441861375221,-0.001767314186784393,0.004441785187954265,0.4,500,False,0.42999999999999994,0.42999999999999994
10,8,1,1568,523,523,independently optimized,f1_macro,-0.0040545825439406435,-0.023480782918699396,0.015287937714412303,0.672,500,False,0.42999999999999994,0.3999999999999999
10,8,1,1568,523,523,independently optimized,roc_auc,-0.0017623363544811976,-0.007813212301024492,0.004609937906671761,0.576,500,False,0.42999999999999994,0.3999999999999999
10,8,1,1568,523,523,independently optimized,auprc,-0.0030348939510427275,-0.015368036863989881,0.008932446139255057,0.672,500,False,0.42999999999999994,0.3999999999999999
10,8,1,1568,523,523,independently optimized,brier,0.0004120498510720716,-0.003343523245126396,0.00366130478429256,0.836,500,False,0.42999999999999994,0.3999999999999999
10,8,2,1568,523,523,locked pipeline,f1_macro,0.0022264087010211986,-0.011849890819751959,0.01635414082034289,0.808,500,False,0.35999999999999993,0.35999999999999993
10,8,2,1568,523,523,locked pipeline,roc_auc,0.002213848327837886,-0.0029248052574783107,0.007935736018972744,0.44,500,False,0.35999999999999993,0.35999999999999993
10,8,2,1568,523,523,locked pipeline,auprc,0.004429337544466394,-0.0044914772736232705,0.013540650019608712,0.308,500,False,0.35999999999999993,0.35999999999999993
10,8,2,1568,523,523,locked pipeline,brier,-0.0003447282372980309,-0.0032849310630329986,0.0023952690568298726,0.82,500,False,0.35999999999999993,0.35999999999999993
10,8,2,1568,523,523,independently optimized,f1_macro,0.010484507981279312,-0.008665718439273015,0.029640215429322176,0.26,500,False,0.35999999999999993,0.43999999999999995
10,8,2,1568,523,523,independently optimized,roc_auc,0.004176479824148149,-0.0011556142232087754,0.009613716646691518,0.168,500,False,0.35999999999999993,0.43999999999999995
10,8,2,1568,523,523,independently optimized,auprc,0.007677261121807333,0.00021474666306526283,0.016954282802808363,0.044,500,True,0.35999999999999993,0.43999999999999995
10,8,2,1568,523,523,independently optimized,brier,-0.0016703377405178355,-0.0044236812960642465,0.0009018285082616656,0.26,500,False,0.35999999999999993,0.43999999999999995
10,8,3,1568,523,523,locked pipeline,f1_macro,-0.009037020471320378,-0.021654898359903578,0.0022401566441092556,0.184,500,False,0.5199999999999999,0.5199999999999999
10,8,3,1568,523,523,locked pipeline,roc_auc,0.0018841262364577283,-0.0037499481831783366,0.007454368965824408,0.5,500,False,0.5199999999999999,0.5199999999999999
10,8,3,1568,523,523,locked pipeline,auprc,0.0011621599318257791,-0.0071002546174518755,0.009308156104362473,0.796,500,False,0.5199999999999999,0.5199999999999999
10,8,3,1568,523,523,locked pipeline,brier,-0.0007802192489571869,-0.003460959872213234,0.0017345234203500245,0.508,500,False,0.5199999999999999,0.5199999999999999
10,8,3,1568,523,523,independently optimized,f1_macro,0.0028402222797606624,-0.011841601416242594,0.01817358059913439,0.752,500,False,0.5199999999999999,0.4799999999999999
10,8,3,1568,523,523,independently optimized,roc_auc,0.004537604019469121,-0.001266077756931369,0.010403664685702918,0.112,500,False,0.5199999999999999,0.4799999999999999
10,8,3,1568,523,523,independently optimized,auprc,0.004508191457690214,-0.0034148895168685162,0.012755072417762987,0.204,500,False,0.5199999999999999,0.4799999999999999
10,8,3,1568,523,523,independently optimized,brier,-0.002149759854378097,-0.005036159155510274,0.0002660613899990937,0.084,500,False,0.5199999999999999,0.4799999999999999
10,8,4,1569,523,522,locked pipeline,f1_macro,0.007596379936118058,-0.0007558805710788937,0.016689891308728257,0.108,500,False,0.33999999999999997,0.33999999999999997
10,8,4,1569,523,522,locked pipeline,roc_auc,0.004403409090908972,-0.00010108046947155927,0.009115163481814608,0.06,500,False,0.33999999999999997,0.33999999999999997
10,8,4,1569,523,522,locked pipeline,auprc,0.003515962541264628,-0.004748870199749658,0.011702139615724359,0.456,500,False,0.33999999999999997,0.33999999999999997
10,8,4,1569,523,522,locked pipeline,brier,-0.0016887060132288467,-0.003710432675048178,0.0004900662365773117,0.132,500,False,0.33999999999999997,0.33999999999999997
10,8,4,1569,523,522,independently optimized,f1_macro,0.004306822492347262,-0.007638353977053603,0.016128063437421767,0.484,500,False,0.33999999999999997,0.32999999999999996
10,8,4,1569,523,522,independently optimized,roc_auc,0.0020044191919191823,-0.0038959947094581366,0.007469971449211287,0.416,500,False,0.33999999999999997,0.32999999999999996
10,8,4,1569,523,522,independently optimized,auprc,0.0033670799966277754,-0.005047473150510256,0.011513738282804251,0.428,500,False,0.33999999999999997,0.32999999999999996
10,8,4,1569,523,522,independently optimized,brier,-0.001374559156267302,-0.0037278333293046277,0.0011648160764974882,0.256,500,False,0.33999999999999997,0.32999999999999996
10,9,0,1568,523,523,locked pipeline,f1_macro,0.0012220593060410234,-0.013943717633697547,0.015914948949871614,0.948,500,False,0.5099999999999999,0.5099999999999999
10,9,0,1568,523,523,locked pipeline,roc_auc,0.0012902819738167537,-0.004551593196523173,0.007206097659404886,0.72,500,False,0.5099999999999999,0.5099999999999999
10,9,0,1568,523,523,locked pipeline,auprc,-5.470286336595187e-05,-0.008621054173940787,0.008953824765499043,0.996,500,False,0.5099999999999999,0.5099999999999999
10,9,0,1568,523,523,locked pipeline,brier,0.0005534474923952759,-0.002178376427203496,0.003453011759719626,0.656,500,False,0.5099999999999999,0.5099999999999999
10,9,0,1568,523,523,independently optimized,f1_macro,0.0026061695539651986,-0.014464518267026622,0.021817811515621174,0.796,500,False,0.5099999999999999,0.43999999999999995
10,9,0,1568,523,523,independently optimized,roc_auc,0.002832326283987996,-0.0030051701153257365,0.009063051184706666,0.384,500,False,0.5099999999999999,0.43999999999999995
10,9,0,1568,523,523,independently optimized,auprc,0.0002957286949398785,-0.00829219491663431,0.008795024781103862,0.984,500,False,0.5099999999999999,0.43999999999999995
10,9,0,1568,523,523,independently optimized,brier,-0.001074304731215281,-0.0037595735142762696,0.0016910573012346628,0.504,500,False,0.5099999999999999,0.43999999999999995
10,9,1,1568,523,523,locked pipeline,f1_macro,-0.003598360512057752,-0.01946928913839793,0.008839160159100407,0.556,500,False,0.4799999999999999,0.4799999999999999
10,9,1,1568,523,523,locked pipeline,roc_auc,-0.00011014602215508873,-0.005901031971336429,0.004965978955554035,0.884,500,False,0.4799999999999999,0.4799999999999999
10,9,1,1568,523,523,locked pipeline,auprc,-0.001639673316955137,-0.011390292981949532,0.00707818210955166,0.684,500,False,0.4799999999999999,0.4799999999999999
10,9,1,1568,523,523,locked pipeline,brier,0.00047275874860511213,-0.002122823591089605,0.0031391995002408614,0.664,500,False,0.4799999999999999,0.4799999999999999
10,9,1,1568,523,523,independently optimized,f1_macro,-0.006606513335937425,-0.027003266684356562,0.013205726024333814,0.464,500,False,0.4799999999999999,0.5599999999999999
10,9,1,1568,523,523,independently optimized,roc_auc,0.0027693856998992628,-0.0029977435507065634,0.00857842089641888,0.388,500,False,0.4799999999999999,0.5599999999999999
10,9,1,1568,523,523,independently optimized,auprc,0.004744013120225099,-0.004561192903225769,0.01357286431249249,0.328,500,False,0.4799999999999999,0.5599999999999999
10,9,1,1568,523,523,independently optimized,brier,-0.0015814790055365957,-0.004055475406872828,0.0011707638799151618,0.26,500,False,0.4799999999999999,0.5599999999999999
10,9,2,1568,523,523,locked pipeline,f1_macro,0.0028445815509048344,-0.012904436946839942,0.018720581169738147,0.78,500,False,0.43999999999999995,0.43999999999999995
10,9,2,1568,523,523,locked pipeline,roc_auc,0.00017271157167519924,-0.006929546612567813,0.006777100338707237,1.0,500,False,0.43999999999999995,0.43999999999999995
10,9,2,1568,523,523,locked pipeline,auprc,0.0012579421652597622,-0.010846056332413827,0.013097644960157941,0.856,500,False,0.43999999999999995,0.43999999999999995
10,9,2,1568,523,523,locked pipeline,brier,-0.000549785549011389,-0.003724279340429907,0.0031391594377553587,0.772,500,False,0.43999999999999995,0.43999999999999995
10,9,2,1568,523,523,independently optimized,f1_macro,-0.00667958243917921,-0.031161809946248783,0.017117650853390898,0.544,500,False,0.43999999999999995,0.5299999999999999
10,9,2,1568,523,523,independently optimized,roc_auc,0.002810488302716241,-0.003928475785282773,0.009398063718271276,0.404,500,False,0.43999999999999995,0.5299999999999999
10,9,2,1568,523,523,independently optimized,auprc,0.007024939214972381,-0.0032141945934758497,0.01696470006422985,0.208,500,False,0.43999999999999995,0.5299999999999999
10,9,2,1568,523,523,independently optimized,brier,-0.0013400589231211957,-0.004468713116090804,0.0021460758229758232,0.472,500,False,0.43999999999999995,0.5299999999999999
10,9,3,1568,523,523,locked pipeline,f1_macro,-0.0035021703507238655,-0.022049974496833814,0.01731831061740127,0.756,500,False,0.5499999999999999,0.5499999999999999
10,9,3,1568,523,523,locked pipeline,roc_auc,0.0067200502433663045,0.001500791971088941,0.011885788241772232,0.012,500,True,0.5499999999999999,0.5499999999999999
10,9,3,1568,523,523,locked pipeline,auprc,0.0028652979146980284,-0.007671137168163783,0.012751878641170649,0.604,500,False,0.5499999999999999,0.5499999999999999
10,9,3,1568,523,523,locked pipeline,brier,-0.0034742587377001866,-0.006358982161594721,-0.0005968779513623134,0.008,500,True,0.5499999999999999,0.5499999999999999
10,9,3,1568,523,523,independently optimized,f1_macro,0.004013619879880914,-0.015231984294411612,0.02473648490574686,0.684,500,False,0.5499999999999999,0.5099999999999999
10,9,3,1568,523,523,independently optimized,roc_auc,0.005715182917255368,0.0002889994317326589,0.01100879957762834,0.04,500,True,0.5499999999999999,0.5099999999999999
10,9,3,1568,523,523,independently optimized,auprc,0.00224133628255907,-0.008708725936735322,0.011774486643682247,0.624,500,False,0.5499999999999999,0.5099999999999999
10,9,3,1568,523,523,independently optimized,brier,-0.002719512267605362,-0.005374681985568183,7.799273889480126e-05,0.056,500,False,0.5499999999999999,0.5099999999999999
10,9,4,1569,523,522,locked pipeline,f1_macro,0.01818862916345587,-0.0007441332584887742,0.039437589344126577,0.06,500,False,0.5399999999999999,0.5399999999999999
10,9,4,1569,523,522,locked pipeline,roc_auc,0.002556818181818299,-0.0038363347077391336,0.009352533979879629,0.452,500,False,0.5399999999999999,0.5399999999999999
10,9,4,1569,523,522,locked pipeline,auprc,0.005079674395367162,-0.0029541119794582148,0.01340942391956433,0.212,500,False,0.5399999999999999,0.5399999999999999
10,9,4,1569,523,522,locked pipeline,brier,-0.0015785735987668137,-0.004589468643320072,0.001639090698676144,0.288,500,False,0.5399999999999999,0.5399999999999999
10,9,4,1569,523,522,independently optimized,f1_macro,-0.018266812379232777,-0.048450455881738144,0.010293484251222493,0.188,500,False,0.5399999999999999,0.4099999999999999
10,9,4,1569,523,522,independently optimized,roc_auc,0.001830808080808044,-0.004762721207458303,0.00848147270323644,0.6,500,False,0.5399999999999999,0.4099999999999999
10,9,4,1569,523,522,independently optimized,auprc,0.005471385065182743,-0.002346298774695024,0.014397782922707053,0.172,500,False,0.5399999999999999,0.4099999999999999
10,9,4,1569,523,522,independently optimized,brier,-0.0018168695218291342,-0.004944258346199799,0.0014646091439887061,0.248,500,False,0.5399999999999999,0.4099999999999999
